Speaker ID,Text_en,Text_ortho,Sent ID,Sound Url
Sp369,"Me, I don't eat at Tedder.","Me, I no dey chop for Tedder o.",IBA_07_Na-Love_DG__261,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,"Ah, no.",Ah no.,IBA_07_Na-Love_DG__262,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,Ah!,Ah!,IBA_07_Na-Love_DG__263,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,Where do you eat then?,"Where you con dey, dey chop?",IBA_07_Na-Love_DG__264,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,"First time coming to school, I, I'll go to eat at Tedder then?","First time wey I go enter school, me, I go con go chop for Tedder?",IBA_07_Na-Love_DG__265,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,No.,No!,IBA_07_Na-Love_DG__266,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,You want me to cook?,You wan mah I go cook?,IBA_07_Na-Love_DG__267,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"Alright, let's go cook at my house.",Oya moh we go cook for my house.,IBA_07_Na-Love_DG__268,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,"Let's go to Shoprite, let's go buy something.","Moh we go Shoprite, moh we go buy someting.",IBA_07_Na-Love_DG__269,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"Shoprite, it seems like they said their manager is dead.","Shoprite, e be like sey dem talk sey deir manager die.",IBA_07_Na-Love_DG__270,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,They then closed the Shoprite today.,De con close di Shoprite today.,IBA_07_Na-Love_DG__271,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"I dont know, I dont know why, ah.","I no sabi, I no know why aha.",IBA_07_Na-Love_DG__272,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"Let's... let's go to the cafeteria, let's go to the cafeteria.","Moh, moh we go mamaput, moh we go mamaput.",IBA_07_Na-Love_DG__273,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,"I don't eat there, I, I'm not eating.","I no dey chop for dere o, me, I no dey chop.",IBA_07_Na-Love_DG__274,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,It's the only place that's available.,Na only place wey dey be dat now!,IBA_07_Na-Love_DG__275,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,Uh... let's go to Tantis.,Ehn moh we go Tantis now.,IBA_07_Na-Love_DG__276,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"Tantis, mtchew, they always add too many Maggi cubes to their food.","Tantis mtschew, deir maggi too dey plenty inside food jare ah.",IBA_07_Na-Love_DG__277,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,I'll eat it like that.,I go chop am like dat.,IBA_07_Na-Love_DG__278,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,Isn't it... isn't it me who wants to eat it?,"No be, na me wan chop am now.",IBA_07_Na-Love_DG__279,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"No, babe.",No babe!,IBA_07_Na-Love_DG__280,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,It's not you.,No be you.,IBA_07_Na-Love_DG__281,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"Babe, you know I love you.","Babe, you know sey I love you.",IBA_07_Na-Love_DG__282,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"I love you, aha.",I love you now aha.,IBA_07_Na-Love_DG__283,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,How could I let you eat something so bad?,Why I go let meh you dey chop someting wey bad like dat?,IBA_07_Na-Love_DG__284,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"No, no, no, no.","No, no, no, no.",IBA_07_Na-Love_DG__285,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,That kind of thing is not good for your body.,Dat kind tin no good for your body.,IBA_07_Na-Love_DG__286,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"A pretty girl like you, look at how black you are like a charcoal, ah.","Kind pretty girl like you, see as you black like charcoal ah.",IBA_07_Na-Love_DG__287,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"Look at your teeth, look at your eyes, aha, look at that kind of hair, aha.","See your teeth, see your eyes ah, see di kind hair now aha.",IBA_07_Na-Love_DG__288,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,Look at those sexy eyes.,See di sexy eyes mstchew.,IBA_07_Na-Love_DG__289,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,What are you saying?,Wetin you dey talk?,IBA_07_Na-Love_DG__290,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,Let's not eat crappy food.,Moh we no chop bad tin jor.,IBA_07_Na-Love_DG__291,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,Okay.,Okay.,IBA_07_Na-Love_DG__292,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,"So, the cafeteria?",So na Mamaput?,IBA_07_Na-Love_DG__293,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,Do you understand?,Shey you understand?,IBA_07_Na-Love_DG__294,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,Let's go to the cafeteria.,Moh we go mamaput.,IBA_07_Na-Love_DG__295,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,"Mstchew, I don't like the cafeteria.",Mstchew I no dey like mamaput.,IBA_07_Na-Love_DG__296,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,Uh... even the cafeteria...,Ehn even dat mamaput sef...,IBA_07_Na-Love_DG__297,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,Ehm!,Ehm!,IBA_07_Na-Love_DG__298,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"Don't worry, don't worry.","But no worry, no worry.",IBA_07_Na-Love_DG__299,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,Let me go and then come back.,Mah I go come back.,IBA_07_Na-Love_DG__300,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,I'll carry you.,I go carry you.,IBA_07_Na-Love_DG__301,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,Tantis?,Shey na Tantis?,IBA_07_Na-Love_DG__302,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,"Uhuh, there is this place at Trans.",Ehen e get dis place for Trans.,IBA_07_Na-Love_DG__303,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,"I heard that the, the guy, he does delicious... as in his sharwarma and pizza are really good.","I hear sey di, di guy, e dey do sweet, as in im shawarma, im pizza make sense.",IBA_07_Na-Love_DG__304,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,Let's go there.,Moh we go dere now.,IBA_07_Na-Love_DG__305,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"Sharwarma, the guy, mstchew...","Shawarma, di guy, mstchew...",IBA_07_Na-Love_DG__306,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,Burger uh...,Burger eh...,IBA_07_Na-Love_DG__307,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,"Let's just get ice cream, get sharwarma...","Moh we just take ice cream, take shawarma.",IBA_07_Na-Love_DG__308,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,The guy's shawarma is always too salty.,Salt too dey plenty for di guy shawarma.,IBA_07_Na-Love_DG__309,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,Why do you always complain like this guy?,Na why you too dey complain like dis guy?,IBA_07_Na-Love_DG__310,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,What?,Wetin sef?,IBA_07_Na-Love_DG__311,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,Uhuh!,Ehn!,IBA_07_Na-Love_DG__312,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,"Tell me that you don't have money, aha.",Tell me sey you no get money aha.,IBA_07_Na-Love_DG__313,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"No, no.","No, no!",IBA_07_Na-Love_DG__314,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"Uh... ah, no, no.","Ehn ah no, no.",IBA_07_Na-Love_DG__315,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"You too, you know.",You sef sabi now.,IBA_07_Na-Love_DG__316,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,Alright!,Oya!,IBA_07_Na-Love_DG__317,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,"If you have money, get out your wallet.","If you get money now, bring out your wallet.",IBA_07_Na-Love_DG__318,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,Show me fifty thousand naira.,Show me fifty K.,IBA_07_Na-Love_DG__319,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,"I'll know that yes, you really have money.",I go know sey yes you get money.,IBA_07_Na-Love_DG__320,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"Look, let me tell you something,","See, mah I tell you someting.",IBA_07_Na-Love_DG__321,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,Eh!,Ehen.,IBA_07_Na-Love_DG__322,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,I am a Lagosian.,"Na Lagosian me, I be.",IBA_07_Na-Love_DG__323,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,You don't carry money?,You no dey carry money waka?,IBA_07_Na-Love_DG__324,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,And you have...,And you don...,IBA_07_Na-Love_DG__325,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,Cashless policy!,Cashless policy!,IBA_07_Na-Love_DG__326,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,It is...,E dey...,IBA_07_Na-Love_DG__327,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,It's good for our economy.,Dat one good for our economy.,IBA_07_Na-Love_DG__328,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,Show me your bank account.,Show me your bank account.,IBA_07_Na-Love_DG__329,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,Bank account?,Bank account?,IBA_07_Na-Love_DG__330,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,The balance on your phone.,Your balance for your phone.,IBA_07_Na-Love_DG__331,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,My balance?,My balance?,IBA_07_Na-Love_DG__332,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,Eh!,Ehn.,IBA_07_Na-Love_DG__333,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"As soon as I receive it, I delete it.",Na as I dey receive I dey delete am.,IBA_07_Na-Love_DG__334,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,Haha.,Haha.,IBA_07_Na-Love_DG__335,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,That's the situation.,Na im con be di tin.,IBA_07_Na-Love_DG__336,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,You are strange.,Na wa for you o.,IBA_07_Na-Love_DG__337,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"Babe, I have money.","Babe, I get money.",IBA_07_Na-Love_DG__338,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,"Okay, I have a payment system in my bag.",Okay I get POS for my bag.,IBA_07_Na-Love_DG__339,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,Ah!,Ah!,IBA_07_Na-Love_DG__340,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"Babe, I didn't come with my ATM card.","Babe, I no carry my ATM now.",IBA_07_Na-Love_DG__341,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"Aha, I would have shown you, seriously.",Aha I for show you serious.,IBA_07_Na-Love_DG__342,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"Look at how I am, I know how to take care of a lady.","See as I dey so ehn, I sabi take care lady.",IBA_07_Na-Love_DG__343,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,Let me tell you that.,Mah I tell you dat one.,IBA_07_Na-Love_DG__344,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"I know how to take care, ah!",I sabi take care ah!,IBA_07_Na-Love_DG__345,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,People have even started saying that uh... I'm too... I'm too caring.,"Even people don dey talk sey ah I too, I too dey caring.",IBA_07_Na-Love_DG__346,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,You should just give me a try.,You just try me.,IBA_07_Na-Love_DG__347,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,You understand?,Shey you understand?,IBA_07_Na-Love_DG__348,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,"Okay, I'll try you out but one thing is that in our house, any man we get married to, he's the one who washes the clothes, he's the one who fetches water.","Okay I go try you, but one tin be sey for our house o, any man wey we marry, na im de wash clothes, na im dey fetch water.",IBA_07_Na-Love_DG__349,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,"The wife, it's... her job is just to cook.","Di wife, na, her work na just to cook.",IBA_07_Na-Love_DG__350,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,"In the morning, you go and fetch water.","But in di morning, you go go fetch water.",IBA_07_Na-Love_DG__351,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,"You'll wash the dishes, you'll do everything and you'll sweep the floor.","You go wash plates, you go do everytin, you go sweep floor.",IBA_07_Na-Love_DG__352,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,See!,See!,IBA_07_Na-Love_DG__353,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,I'll buy a washing machine.,I go buy washing machine.,IBA_07_Na-Love_DG__354,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,I'll drill a borehole in the house.,I go do borehole for house.,IBA_07_Na-Love_DG__355,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"In fact, it'll run through our bed.",In fact e go run trough our bed.,IBA_07_Na-Love_DG__356,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,Let me tell you that.,Mah I tell you dat one.,IBA_07_Na-Love_DG__357,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,Your job is just the kitchen and that other room.,"Your work, na just kitchen, and dat oda room.",IBA_07_Na-Love_DG__358,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,Which other room?,Which oda room?,IBA_07_Na-Love_DG__359,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"Aha, why marry you and say you'll just be in the kitchen.",Aha why I go con marry you say na only kitchen you go con dey?,IBA_07_Na-Love_DG__360,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,Are you going to sleep in the kitchen?,Na kitchen you go dey sleep?,IBA_07_Na-Love_DG__361,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,I won't be sleeping in the kitchen.,I no go dey sleep kitchen now.,IBA_07_Na-Love_DG__362,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"Uhuh, we'll be sleeping in the other room.",Ehen we go dey sleep for oda room now.,IBA_07_Na-Love_DG__363,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,I'll have a separate room.,I go get separate room now.,IBA_07_Na-Love_DG__364,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"No, babe.",No o babe!,IBA_07_Na-Love_DG__365,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,That's how we do it at ours.,Na so we dey do for our side.,IBA_07_Na-Love_DG__366,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"Uhuh, no problem, no problem.","Ehen no p now, no p now.",IBA_07_Na-Love_DG__367,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"Because I love you, anything, I'll do it for you.","Unto sey I love you, anyting, I go do for you.",IBA_07_Na-Love_DG__368,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,Okay.,Okay o.,IBA_07_Na-Love_DG__369,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,"Okay, me, I've accepted you.","Me ma, I don gree for you.",IBA_07_Na-Love_DG__370,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"Uhuh, let's go to my house so I can cook for you.",Ehn moh we go my house mah I go cook for you now.,IBA_07_Na-Love_DG__371,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,"Alright, no problem.",Oya no wahala.,IBA_07_Na-Love_DG__372,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp369,Let's go.,Moh we go.,IBA_07_Na-Love_DG__373,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp368,"Uhuh, alright babe.",Ehen oya babe.,IBA_07_Na-Love_DG__374,http://naijasyncor.huma-num.fr/carte/mp3/IBA_07_Na-Love_DG.wav
Sp389,My name is Bose Alade.,My name na Bose Alade.,IBA_20_Bose-Alade_MG__1,http://naijasyncor.huma-num.fr/carte/mp3/IBA_20_Bose-Alade_MG.wav
Sp389,I stay in the barracks.,I dey stay inside barrack.,IBA_20_Bose-Alade_MG__2,http://naijasyncor.huma-num.fr/carte/mp3/IBA_20_Bose-Alade_MG.wav
Sp389,I want to tell you my... how I spend my days.,"I wan tell una my, how I dey use my day.",IBA_20_Bose-Alade_MG__3,http://naijasyncor.huma-num.fr/carte/mp3/IBA_20_Bose-Alade_MG.wav
Sp389,"In the barracks here, in the mornings, when I wake up, I give my kid a bath and put food on the stove.","For inside barrack here, in di morning, if I wake up, I go bath my pikin, I go put food for fire.",IBA_20_Bose-Alade_MG__4,http://naijasyncor.huma-num.fr/carte/mp3/IBA_20_Bose-Alade_MG.wav
Sp389,"When she's eaten, when she's taken her bath, when she's gotten dressed for school, she goes to school.","If she don chop, wey she don bath, wey she don dress for school, she go go school.",IBA_20_Bose-Alade_MG__5,http://naijasyncor.huma-num.fr/carte/mp3/IBA_20_Bose-Alade_MG.wav
Sp389,So then I do chores around the house.,So I go con dey do house work.,IBA_20_Bose-Alade_MG__6,http://naijasyncor.huma-num.fr/carte/mp3/IBA_20_Bose-Alade_MG.wav
Sp389,"And again, I do tailoring.","And again, I dey do tailoring work.",IBA_20_Bose-Alade_MG__7,http://naijasyncor.huma-num.fr/carte/mp3/IBA_20_Bose-Alade_MG.wav
Sp389,"Because I just moved into the barracks here, so I really don’t have many customers.","For I just newly come inside barrack here, so I never too get customer wey plenty.",IBA_20_Bose-Alade_MG__8,http://naijasyncor.huma-num.fr/carte/mp3/IBA_20_Bose-Alade_MG.wav
Sp389,"So, in the...",So in di...,IBA_20_Bose-Alade_MG__9,http://naijasyncor.huma-num.fr/carte/mp3/IBA_20_Bose-Alade_MG.wav
Sp389,"When she's left for school, I...","If she don go school finish, I go...",IBA_20_Bose-Alade_MG__10,http://naijasyncor.huma-num.fr/carte/mp3/IBA_20_Bose-Alade_MG.wav
Sp389,"If I've finished sweeping the house, done everything, all my house chores, if I've finished it all, the little... the little cloth that I have, I sew it.","If I don sweep house, do everytin, all my house work, I don do am finish, di little one, di little cloth wey I get, I go sew.",IBA_20_Bose-Alade_MG__11,http://naijasyncor.huma-num.fr/carte/mp3/IBA_20_Bose-Alade_MG.wav
Sp389,Because it's every month that they... that they pay in the... that they pay the soldiers.,"Because na every month na im de dey, na im de dey pay for inside, na im dem dey pay for soldier.",IBA_20_Bose-Alade_MG__12,http://naijasyncor.huma-num.fr/carte/mp3/IBA_20_Bose-Alade_MG.wav
Sp389,You know I'm a soldier's wife.,Una know sey na soldier wife I be.,IBA_20_Bose-Alade_MG__13,http://naijasyncor.huma-num.fr/carte/mp3/IBA_20_Bose-Alade_MG.wav
Sp389,"So the little cloth I have, I sew it.","So di little cloth wen I get, I go sew am.",IBA_20_Bose-Alade_MG__14,http://naijasyncor.huma-num.fr/carte/mp3/IBA_20_Bose-Alade_MG.wav
Sp389,"When the month ends, they come and pay me.","If month end, de go con give me money.",IBA_20_Bose-Alade_MG__15,http://naijasyncor.huma-num.fr/carte/mp3/IBA_20_Bose-Alade_MG.wav
Sp389,The ones who can't pay it all pay half.,"Di ones wey no fit pay di full money, de go pay half.",IBA_20_Bose-Alade_MG__16,http://naijasyncor.huma-num.fr/carte/mp3/IBA_20_Bose-Alade_MG.wav
Sp389,I take it.,I go collect am.,IBA_20_Bose-Alade_MG__17,http://naijasyncor.huma-num.fr/carte/mp3/IBA_20_Bose-Alade_MG.wav
Sp389,"The kind of clothes that I sew, I sew iro and buba, I sew gowns, I sew skirts, and blouses.","Di kind cloth wey I dey sew, I dey sew iro, and buba, I dey sew gown, I dey sew skirt, and blouse.",IBA_20_Bose-Alade_MG__18,http://naijasyncor.huma-num.fr/carte/mp3/IBA_20_Bose-Alade_MG.wav
